date,source,source_group,tipo,pronostico,quota,probabilita_stimata,prob_calibrata,stake_old,stake_new,edge_new,low_value,esito,pl,pl_old,pl_new,delta_pl
2026-04-04,C_screm,C-derivati,GOL,Over 1.5,1.4,65.0,64.81,4,1,-9.27,True,False,-4.0,-16.0,-4.0,12.0
2026-04-04,C,C,SEGNO,1,1.62,60.0,60.61,8,1,-1.81,True,True,4.96,39.68,4.96,-34.72
2026-04-04,C,C,GOL,Goal,1.47,70.0,69.86,7,1,2.69,False,True,3.29,23.03,3.29,-19.740000000000002
2026-04-04,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.77,70.0,51.11,9,1,-9.54,True,False,-9.0,-81.0,-9.0,72.0
2026-04-04,C_screm_u25,C-derivati,GOL,Under 2.5,2.1,70.0,55.0,10,4,15.5,False,False,-10.0,-100.0,-40.0,60.0
2026-04-04,A+S,A+S,GOL,Over 2.5,1.55,60.0,66.38,7,1,2.89,False,False,-7.0,-49.0,-7.0,42.0
2026-04-04,C_screm,C-derivati,GOL,Over 2.5,1.38,59.0,70.13,2,1,-3.22,True,True,0.76,1.52,0.76,-0.76
2026-04-04,A+S,A+S,GOL,Over 1.5,1.4,60.5,66.38,7,1,-7.07,True,True,2.8,19.599999999999998,2.8,-16.799999999999997
2026-04-04,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.55,72.0,55.0,1,1,-14.75,True,True,0.55,0.55,0.55,0.0
2026-04-04,C_dc_conv,C-derivati,DOPPIA_CHANCE,X2,1.36,70.0,51.11,10,1,-30.49,True,False,-10.0,-100.0,-10.0,90.0
2026-04-04,C_screm,C-derivati,GOL,Over 1.5,1.42,84.0,70.81,10,1,0.55,False,False,-10.0,-100.0,-10.0,90.0
2026-04-04,C_goal_conv_gol_s1_conv,C-derivati,GOL,NoGoal,1.7,80.0,70.81,1,7,20.38,False,True,0.7,0.7,4.8999999999999995,4.199999999999999
2026-04-04,C_screm,C-derivati,GOL,Over 2.5,1.53,76.0,55.0,5,1,-15.85,True,True,2.65,13.25,2.65,-10.6
2026-04-04,C_screm,C-derivati,GOL,Over 1.5,1.4,53.0,70.13,9,1,-1.82,True,True,3.6,32.4,3.6,-28.799999999999997
2026-04-04,C_screm_dc_s4_conv,C-derivati,GOL,NoGoal,1.8,70.0,55.0,1,1,-1.0,True,True,0.8,0.8,0.8,0.0
2026-04-04,C_screm_o25_s6_conv,C-derivati,GOL,Goal,1.57,70.0,55.0,1,1,-13.65,True,True,0.57,0.57,0.57,0.0
2026-04-04,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.5,47.0,57.61,5,1,-13.59,True,False,-5.0,-25.0,-5.0,20.0
2026-04-04,C,C,GOL,Goal,1.65,72.0,69.86,6,6,15.27,False,False,-6.0,-36.0,-36.0,0.0
2026-04-04,C_screm,C-derivati,GOL,Over 1.5,1.47,42.0,63.5,10,1,-6.66,True,True,4.7,47.0,4.7,-42.3
2026-04-04,C_hw_mc_conv,C-derivati,GOL,Over 1.5,1.47,75.0,55.0,3,1,-19.15,True,False,-3.0,-9.0,-3.0,6.0
2026-04-04,C,C,SEGNO,1,1.8,44.0,42.86,1,1,-22.85,True,False,-1.0,-1.0,-1.0,0.0
2026-04-04,C,C,SEGNO,1,2.0,41.0,42.86,3,1,-14.28,True,True,3.0,9.0,3.0,-6.0
2026-04-04,C,C,SEGNO,1,1.67,55.0,60.55,2,1,1.12,False,True,1.34,2.68,1.34,-1.34
2026-04-04,C,C,GOL,Goal,1.45,65.0,55.32,4,1,-19.79,True,True,1.8,7.2,1.8,-5.4
2026-04-04,C,C,GOL,Goal,1.8,70.0,69.86,7,8,25.75,False,False,-7.0,-49.0,-56.0,-7.0
2026-04-04,C_segno_s9_f150_conv,C-derivati,GOL,Goal,1.95,70.0,55.0,1,2,7.25,False,False,-1.0,-1.0,-2.0,-1.0
2026-04-05,C,C,SEGNO,2,1.85,54.0,60.55,2,4,12.02,False,True,1.7,3.4,6.8,3.4
2026-04-05,A+S,A+S,GOL,Over 2.5,1.55,71.6,70.21,6,4,8.83,False,False,-6.0,-36.0,-24.0,12.0
2026-04-05,A+S,A+S,GOL,Over 2.5,1.37,67.5,66.38,5,1,-9.06,True,True,1.85,9.25,1.85,-7.4
2026-04-05,C,C,SEGNO,1,1.62,72.0,57.89,8,1,-6.22,True,True,4.96,39.68,4.96,-34.72
2026-04-05,C_screm,C-derivati,GOL,Goal,1.65,92.0,70.81,3,6,16.84,False,False,-3.0,-9.0,-18.0,-9.0
2026-04-05,C_goal_conv_gol_s1_conv,C-derivati,GOL,NoGoal,1.87,80.0,70.81,1,9,32.41,False,True,0.87,0.87,7.83,6.96
2026-04-05,ASC_diamond_o25_L1_o25_s6_conv,Altro,GOL,Goal,1.88,70.0,69.26,1,9,30.21,False,True,0.88,0.88,7.92,7.04
2026-04-05,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.88,72.0,55.0,1,1,3.4,False,False,-1.0,-1.0,-1.0,0.0
2026-04-05,C,C,GOL,Goal,1.45,72.0,69.86,6,1,1.3,False,True,2.7,16.200000000000003,2.7,-13.500000000000004
2026-04-05,A+S_gol_s5_q160_conv,A+S,GOL,NoGoal,2.35,60.0,66.38,1,10,55.99,False,False,-1.0,-1.0,-10.0,-9.0
2026-04-05,A+S,A+S,GOL,Over 2.5,1.53,58.0,61.32,7,1,-6.18,True,True,3.71,25.97,3.71,-22.259999999999998
2026-04-05,C,C,GOL,Goal,1.55,89.0,61.08,3,1,-5.33,True,False,-3.0,-9.0,-3.0,6.0
2026-04-05,C,C,SEGNO,1,1.51,84.0,67.35,10,1,1.7,False,True,5.1,51.0,5.1,-45.9
2026-04-05,C_screm_dc,C-derivati,DOPPIA_CHANCE,X2,1.41,59.0,70.77,10,1,-0.21,True,False,-10.0,-100.0,-10.0,90.0
2026-04-05,C,C,SEGNO,1,1.95,49.0,42.86,4,1,-16.42,True,False,-4.0,-16.0,-4.0,12.0
2026-04-05,C_hw,C-derivati,SEGNO,1,1.57,75.0,42.11,8,1,-33.89,True,True,4.56,36.48,4.56,-31.919999999999998
2026-04-05,C_screm,C-derivati,GOL,Over 1.5,1.47,62.0,64.81,2,1,-4.73,True,True,0.94,1.88,0.94,-0.94
2026-04-05,A+S_o25_s6_conv,A+S,GOL,Goal,1.57,70.0,70.21,1,4,10.23,False,True,0.65,0.65,2.6,1.9500000000000002
2026-04-05,C_as_u25_rec,C-derivati,GOL,Under 2.5,1.7,67.0,64.81,3,4,10.18,False,False,-3.0,-9.0,-12.0,-3.0
2026-04-05,A+S_o25_s6_conv,A+S,GOL,Goal,1.53,70.0,70.21,1,4,7.42,False,True,0.65,0.65,2.6,1.9500000000000002
2026-04-05,C,C,SEGNO,1,2.05,47.0,42.86,5,1,-12.14,True,True,5.25,26.25,5.25,-21.0
2026-04-05,C,C,SEGNO,2,1.8,52.0,60.55,7,3,8.99,False,False,-7.0,-49.0,-21.0,28.0
2026-04-05,C_hw,C-derivati,SEGNO,1,1.5,75.0,42.11,5,1,-36.84,True,False,-5.0,-25.0,-5.0,20.0
2026-04-05,C,C,SEGNO,1,2.75,51.0,60.55,7,10,66.51,False,False,-7.0,-49.0,-70.0,-21.0
2026-04-05,A+S_dc_s6_conv,A+S,GOL,Goal,1.57,65.0,66.38,1,2,4.22,False,True,0.57,0.57,1.14,0.57
2026-04-05,C_screm_dc_s4_conv,C-derivati,GOL,NoGoal,1.87,70.0,55.0,1,1,2.85,False,True,0.87,0.87,0.87,0.0
2026-04-05,C_screm,C-derivati,GOL,Over 1.5,1.4,49.0,63.5,10,1,-11.11,True,False,-10.0,-100.0,-10.0,90.0
2026-04-05,C_segno_s9_f150_conv,C-derivati,GOL,Goal,1.65,70.0,55.0,1,1,-9.25,True,False,-1.0,-1.0,-1.0,0.0
2026-04-05,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,2.56,70.0,51.11,9,5,30.84,False,False,-9.0,-81.0,-45.0,36.0
2026-04-05,C,C,GOL,Goal,1.6,74.0,69.86,6,5,11.78,False,True,3.6,21.6,18.0,-3.6000000000000014
2026-04-05,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.87,72.0,55.0,1,1,2.85,False,True,0.87,0.87,0.87,0.0
2026-04-05,C_screm,C-derivati,DOPPIA_CHANCE,X2,2.32,40.0,57.61,3,6,33.66,False,True,3.96,11.879999999999999,23.759999999999998,11.879999999999999
2026-04-05,C_screm,C-derivati,DOPPIA_CHANCE,X2,3.55,53.0,70.77,7,10,151.23,False,True,17.85,124.95000000000002,178.5,53.54999999999998
2026-04-05,C,C,SEGNO,2,11.0,53.0,60.55,7,10,566.05,False,True,70.0,490.0,700.0,210.0
2026-04-05,A_u25_segno_extra,Altro,SEGNO,1,2.45,70.0,47.01,8,3,15.17,False,True,11.6,92.8,34.8,-58.0
2026-04-05,C_as_segno1_rec,C-derivati,SEGNO,1,2.4,65.0,51.46,9,4,23.5,False,False,-9.0,-81.0,-36.0,45.0
2026-04-05,C,C,SEGNO,2,5.75,40.0,42.86,3,8,146.44,False,False,-3.0,-9.0,-24.0,-15.0
2026-04-05,C_screm_dc_s1_conv,C-derivati,GOL,Under 2.5,1.7,63.0,64.81,1,4,10.18,False,False,-1.0,-1.0,-4.0,-3.0
2026-04-05,A+S,A+S,GOL,Over 1.5,1.35,65.3,66.38,6,1,-10.39,True,True,2.1,12.600000000000001,2.1,-10.500000000000002
2026-04-05,A,A,GOL,Under 3.5,1.4,52.6,63.16,4,1,-11.58,True,True,1.6,6.4,1.6,-4.800000000000001
2026-04-05,A+S,A+S,GOL,Over 1.5,1.43,53.9,61.32,4,1,-12.31,True,True,0.43,1.72,0.43,-1.29
2026-04-05,A+S,A+S,GOL,Over 2.5,1.5,61.4,66.38,7,1,-0.43,True,False,-7.0,-49.0,-7.0,42.0
2026-04-05,C_screm_dc_s4_conv,C-derivati,GOL,NoGoal,1.95,70.0,55.0,1,2,7.25,False,False,-1.0,-1.0,-2.0,-1.0
2026-04-05,A+S,A+S,GOL,Over 2.5,1.55,57.7,61.32,7,1,-4.95,True,False,-7.0,-49.0,-7.0,42.0
2026-04-05,C,C,GOL,Goal,1.55,73.0,69.86,6,4,8.28,False,True,3.3,19.799999999999997,13.2,-6.599999999999998
2026-04-05,C_diamond_segno1,C-derivati,SEGNO,1,1.61,73.0,42.11,8,1,-32.2,True,True,4.88,39.04,4.88,-34.16
2026-04-05,A+S,A+S,GOL,Over 1.5,1.43,61.9,66.38,6,1,-5.08,True,True,2.58,15.48,2.58,-12.9
2026-04-05,C,C,SEGNO,1,2.5,40.0,42.86,3,1,7.15,False,False,-3.0,-9.0,-3.0,6.0
2026-04-05,A+S_o25_s6_conv,A+S,GOL,Goal,1.6,70.0,70.21,1,5,12.34,False,True,0.6,0.6,3.0,2.4
2026-04-06,C,C,SEGNO,2,1.65,59.0,60.55,10,1,-0.09,True,True,6.5,65.0,6.5,-58.5
2026-04-06,C,C,GOL,Goal,2.1,67.0,55.32,3,4,16.17,False,False,-3.0,-9.0,-12.0,-3.0
2026-04-06,C,C,SEGNO,1,1.9,40.0,42.86,3,1,-18.57,True,True,2.7,8.100000000000001,2.7,-5.400000000000001
2026-04-06,C,C,GOL,Goal,1.85,75.0,69.86,5,9,29.24,False,False,-5.0,-25.0,-45.0,-20.0
2026-04-06,C,C,SEGNO,2,2.88,46.0,42.86,5,3,23.44,False,False,-5.0,-25.0,-15.0,10.0
2026-04-06,C_hw,C-derivati,SEGNO,1,2.25,75.0,42.11,3,1,-5.25,True,False,-3.0,-9.0,-3.0,6.0
2026-04-06,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.85,72.0,55.0,1,1,1.75,False,False,-1.0,-1.0,-1.0,0.0
2026-04-06,C_as_u25_rec,C-derivati,GOL,Under 2.5,1.9,67.0,64.81,4,6,23.14,False,False,-4.0,-16.0,-24.0,-8.0
2026-04-06,C,C,SEGNO,1,1.75,74.0,57.89,8,1,1.31,False,True,6.0,48.0,6.0,-42.0
2026-04-06,A+S,A+S,GOL,Over 2.5,1.4,59.6,61.32,7,1,-14.15,True,False,-7.0,-49.0,-7.0,42.0
2026-04-06,C,C,GOL,Goal,1.53,72.0,69.86,6,3,6.89,False,False,-6.0,-36.0,-18.0,18.0
2026-04-06,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.95,57.0,70.13,1,10,36.75,False,True,0.95,0.95,9.5,8.55
2026-04-06,C_screm_gol_s5_q160_conv,C-derivati,GOL,NoGoal,2.4,60.0,64.81,1,10,55.54,False,True,1.4,1.4,14.0,12.6
2026-04-06,A,A,GOL,Under 3.5,1.35,53.9,63.16,3,1,-14.73,True,True,1.05,3.1500000000000004,1.05,-2.1000000000000005
2026-04-06,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.82,45.0,57.61,5,1,4.85,False,True,4.1,20.5,4.1,-16.4
2026-04-06,C,C,SEGNO,2,4.2,45.0,42.86,5,6,80.01,False,False,-5.0,-25.0,-30.0,-5.0
2026-04-06,A,A,GOL,Under 3.5,1.4,52.6,63.16,4,1,-11.58,True,True,1.6,6.4,1.6,-4.800000000000001
2026-04-06,C,C,SEGNO,1,3.1,46.0,42.86,5,4,32.87,False,True,10.5,52.5,42.0,-10.5
2026-04-06,C_screm,C-derivati,GOL,Over 1.5,1.55,51.0,70.13,9,4,8.7,False,True,4.95,44.550000000000004,19.8,-24.750000000000004
2026-04-06,C,C,SEGNO,1,2.0,51.0,60.55,7,5,21.1,False,True,7.0,49.0,35.0,-14.0
2026-04-06,A+S,A+S,GOL,Over 2.5,1.5,61.2,66.38,7,1,-0.43,True,False,-7.0,-49.0,-7.0,42.0
2026-04-06,A+S,A+S,GOL,Over 2.5,1.55,59.1,61.32,7,1,-4.95,True,False,-7.0,-49.0,-7.0,42.0
2026-04-06,A+S,A+S,GOL,Over 2.5,1.63,59.2,61.32,7,1,-0.05,True,True,4.41,30.87,4.41,-26.46
2026-04-06,C_goal_conv,C-derivati,GOL,Under 2.5,1.5,70.0,55.0,1,1,-17.5,True,False,-1.0,-1.0,-1.0,0.0
2026-04-06,A+S_o25_s6_conv,A+S,GOL,Goal,1.47,70.0,70.21,1,2,3.21,False,True,0.47,0.47,0.94,0.47
2026-04-06,C,C,GOL,Goal,1.67,68.0,55.32,3,1,-7.62,True,True,2.01,6.029999999999999,2.01,-4.02
2026-04-06,C,C,SEGNO,1,1.61,43.0,42.86,1,1,-31.0,True,True,0.61,0.61,0.61,0.0
2026-04-06,C,C,SEGNO,2,2.01,54.0,60.55,2,5,21.71,False,True,2.02,4.04,10.1,6.06
2026-04-06,A+S_o25_s6_conv,A+S,GOL,Goal,1.45,70.0,70.21,1,1,1.8,False,True,0.45,0.45,0.45,0.0
2026-04-06,C_hw,C-derivati,SEGNO,1,2.1,75.0,42.11,10,1,-11.57,True,False,-10.0,-100.0,-10.0,90.0
2026-04-06,C,C,SEGNO,1,1.67,44.0,42.86,1,1,-28.42,True,False,-1.0,-1.0,-1.0,0.0
2026-04-06,A_diamond_u35,Altro,GOL,Under 3.5,1.35,54.9,67.92,3,1,-8.3,True,True,1.05,3.1500000000000004,1.05,-2.1000000000000005
2026-04-06,C,C,SEGNO,2,3.1,48.0,42.86,4,4,32.87,False,True,8.4,33.6,33.6,0.0
2026-04-06,C,C,GOL,Goal,1.65,68.0,55.32,3,1,-8.72,True,True,1.95,5.85,1.95,-3.8999999999999995
2026-04-06,C_hw,C-derivati,SEGNO,1,2.0,75.0,42.11,1,1,-15.78,True,False,-1.0,-1.0,-1.0,0.0
2026-04-06,C,C,SEGNO,2,1.6,48.0,42.86,4,1,-31.42,True,False,-4.0,-16.0,-4.0,12.0
2026-04-06,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.7,72.0,55.0,1,1,-6.5,True,False,-1.0,-1.0,-1.0,0.0
2026-04-06,C_screm,C-derivati,GOL,Over 1.5,1.4,43.0,63.5,10,1,-11.11,True,False,-10.0,-100.0,-10.0,90.0
2026-04-06,C,C,SEGNO,1,1.85,51.0,60.55,7,4,12.02,False,False,-7.0,-49.0,-28.0,21.0
2026-04-06,C_as_segno1_rec,C-derivati,SEGNO,1,1.66,65.0,51.46,9,1,-14.58,True,False,-9.0,-81.0,-9.0,72.0
2026-04-06,C,C,SEGNO,1,2.88,50.0,60.55,4,10,74.38,False,True,7.52,30.08,75.19999999999999,45.11999999999999
2026-04-06,A+S,A+S,DOPPIA_CHANCE,1X,1.42,60.4,60.2,9,1,-14.52,True,True,3.78,34.019999999999996,3.78,-30.239999999999995
2026-04-06,C,C,SEGNO,1,1.53,85.0,67.35,10,1,3.05,False,True,5.3,53.0,5.3,-47.7
2026-04-06,C_goal_conv,C-derivati,GOL,Under 2.5,1.75,70.0,55.0,1,1,-3.75,True,True,0.75,0.75,0.75,0.0
2026-04-06,A+S_o25_s6_conv,A+S,GOL,Goal,1.35,70.0,70.21,1,1,-5.22,True,False,-1.0,-1.0,-1.0,0.0
2026-04-06,A+S_o25_s6_conv,A+S,GOL,Goal,1.47,70.0,70.21,1,2,3.21,False,True,0.47,0.47,0.94,0.47
2026-04-06,C,C,GOL,Goal,1.35,74.0,69.86,6,1,-5.69,True,True,2.1,12.600000000000001,2.1,-10.500000000000002
2026-04-06,C,C,SEGNO,2,2.55,53.0,60.55,7,9,54.4,False,False,-7.0,-49.0,-63.0,-14.0
2026-04-06,C,C,SEGNO,2,2.05,60.0,60.61,8,6,24.25,False,False,-8.0,-64.0,-48.0,16.0
2026-04-06,C,C,SEGNO,1,1.65,50.0,60.55,4,1,-0.09,True,False,-4.0,-16.0,-4.0,12.0
2026-04-06,C,C,SEGNO,1,8.5,40.0,42.86,3,9,264.31,False,False,-3.0,-9.0,-27.0,-18.0
2026-04-06,C_screm,C-derivati,DOPPIA_CHANCE,1X,3.34,40.0,57.61,3,10,92.42,False,False,-3.0,-9.0,-30.0,-21.0
2026-04-06,C_xdraw,C-derivati,SEGNO,X,3.2,70.0,42.11,1,4,34.75,False,False,-1.0,-1.0,-4.0,-3.0
2026-04-06,C,C,SEGNO,2,3.1,46.0,42.86,5,4,32.87,False,False,-5.0,-25.0,-20.0,5.0
2026-04-07,C,C,GOL,Goal,1.57,66.0,55.32,3,1,-13.15,True,True,1.71,5.13,1.71,-3.42
2026-04-07,C,C,SEGNO,1,1.66,66.0,60.61,9,1,0.61,False,True,5.94,53.46,5.94,-47.52
2026-04-07,A+S_o25_s6_conv,A+S,GOL,Goal,1.5,70.0,70.21,1,3,5.32,False,False,-1.0,-1.0,-3.0,-2.0
2026-04-07,C,C,SEGNO,2,3.75,86.0,67.35,10,10,152.56,False,False,-10.0,-100.0,-100.0,0.0
2026-04-07,A,A,GOL,Under 2.5,1.5,53.8,63.16,3,1,-5.26,True,True,0.5,1.5,0.5,-1.0
2026-04-07,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.64,86.0,59.58,10,1,-2.28,True,False,-10.0,-100.0,-10.0,90.0
2026-04-07,C,C,SEGNO,2,2.55,61.0,60.61,8,9,54.56,False,True,12.4,99.2,111.60000000000001,12.400000000000006
2026-04-07,A+S,A+S,DOPPIA_CHANCE,1X,1.42,62.7,60.2,9,1,-14.52,True,False,-9.0,-81.0,-9.0,72.0
2026-04-07,A,A,GOL,Under 2.5,1.63,66.4,62.5,6,1,1.87,False,False,-3.0,-18.0,-3.0,15.0
2026-04-07,C,C,SEGNO,1,1.57,58.0,60.55,10,1,-4.94,True,True,5.7,57.0,5.7,-51.3
2026-04-07,C,C,GOL,Goal,1.6,73.0,69.86,6,5,11.78,False,True,3.6,21.6,18.0,-3.6000000000000014
2026-04-07,C,C,SEGNO,1,2.05,55.0,60.55,2,6,24.13,False,True,2.1,4.2,12.600000000000001,8.400000000000002
2026-04-07,A+S,A+S,DOPPIA_CHANCE,1X,1.3846153846153846,73.6,55.69,2,1,-22.9,True,False,-2.0,-4.0,-2.0,2.0
2026-04-07,A+S,A+S,GOL,Over 2.5,1.5,61.0,66.38,7,1,-0.43,True,True,3.5,24.5,3.5,-21.0
2026-04-07,C,C,SEGNO,1,1.9,70.0,57.89,9,3,9.99,False,False,-9.0,-81.0,-27.0,54.0
2026-04-07,C,C,GOL,Goal,1.67,67.0,55.32,3,1,-7.62,True,True,2.01,6.029999999999999,2.01,-4.02
2026-04-07,C,C,SEGNO,1,2.05,41.0,42.86,3,1,-12.14,True,False,-3.0,-9.0,-3.0,6.0
2026-04-07,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,2.21,70.0,51.11,9,3,12.95,False,False,-9.0,-81.0,-27.0,54.0
2026-04-07,C,C,SEGNO,2,1.83,56.0,60.55,2,3,10.81,False,False,-2.0,-4.0,-6.0,-2.0
2026-04-07,C,C,SEGNO,2,3.0,66.0,60.61,9,10,81.83,False,True,18.0,162.0,180.0,18.0
2026-04-08,A+S_o25_s6_conv,A+S,GOL,Goal,1.5,70.0,70.21,1,3,5.32,False,True,0.5,0.5,1.5,1.0
2026-04-08,S,S,GOL,Goal,1.4,80.0,62.7,5,1,-12.22,True,False,-5.0,-25.0,-5.0,20.0
2026-04-08,C,C,SEGNO,2,1.53,56.0,60.55,2,1,-7.36,True,False,-2.0,-4.0,-2.0,2.0
2026-04-08,A+S,A+S,DOPPIA_CHANCE,X2,1.39,63.0,60.2,9,1,-16.32,True,False,-9.0,-81.0,-9.0,72.0
2026-04-08,C,C,GOL,Goal,1.45,71.0,69.86,7,1,1.3,False,True,3.15,22.05,3.15,-18.900000000000002
2026-04-08,C,C,SEGNO,2,3.1,73.0,57.89,8,9,79.46,False,False,-8.0,-64.0,-72.0,-8.0
2026-04-08,C,C,GOL,Goal,1.53,69.0,55.32,7,1,-15.36,True,True,3.71,25.97,3.71,-22.259999999999998
2026-04-08,C_hw,C-derivati,SEGNO,1,1.57,75.0,42.11,10,1,-33.89,True,False,-10.0,-100.0,-10.0,90.0
2026-04-08,C,C,SEGNO,2,1.61,52.0,60.55,5,1,-2.51,True,True,3.05,15.25,3.05,-12.2
2026-04-08,C,C,SEGNO,2,3.2,67.0,60.61,9,10,93.95,False,True,19.8,178.20000000000002,198.0,19.799999999999983
2026-04-08,C_xdraw,C-derivati,SEGNO,X,3.25,70.0,42.11,5,4,36.86,False,True,11.25,56.25,45.0,-11.25
2026-04-08,C,C,SEGNO,1,2.8,51.0,60.55,7,10,69.54,False,True,12.6,88.2,126.0,37.8
2026-04-08,C_xdraw,C-derivati,SEGNO,X,3.3,70.0,42.11,1,4,38.96,False,False,-1.0,-1.0,-4.0,-3.0
2026-04-09,C,C,SEGNO,2,3.0,58.0,60.55,10,10,81.65,False,False,-10.0,-100.0,-100.0,0.0
2026-04-09,C,C,SEGNO,2,1.8,83.0,67.35,10,7,21.23,False,True,8.0,80.0,56.0,-24.0
2026-04-10,A+S_o25_s6_conv,A+S,GOL,Goal,1.4,70.0,70.21,1,1,-1.71,True,True,0.4,0.4,0.4,0.0
2026-04-10,MC_hw,C-derivati,SEGNO,1,2.05,75.0,42.11,2,1,-13.67,True,False,-2.0,-4.0,-2.0,2.0
2026-04-10,A,A,GOL,Under 3.5,1.57,55.0,63.16,7,1,-0.84,True,False,-7.0,-49.0,-7.0,42.0
2026-04-10,C,C,SEGNO,1,2.01,51.0,60.55,7,5,21.71,False,False,-7.0,-49.0,-35.0,14.0
2026-04-10,A+S_gol_s5_q160_conv,A+S,GOL,NoGoal,2.35,60.0,66.38,1,10,55.99,False,False,-1.0,-1.0,-10.0,-9.0
2026-04-10,C,C,SEGNO,2,1.95,80.0,67.35,1,8,31.33,False,False,-1.0,-1.0,-8.0,-7.0
2026-04-10,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.9,57.0,70.13,1,9,33.25,False,False,-1.0,-1.0,-9.0,-8.0
2026-04-10,A+S_o25_s6_conv,A+S,GOL,Goal,1.5,70.0,70.21,1,3,5.32,False,True,0.5,0.5,1.5,1.0
2026-04-10,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.57,57.0,70.13,1,4,10.1,False,True,0.57,0.57,2.28,1.71
2026-04-10,A,A,GOL,Under 2.5,1.7,55.7,63.16,3,3,7.37,False,True,2.1,6.300000000000001,6.300000000000001,0.0
2026-04-10,C,C,SEGNO,1,2.55,49.0,42.86,4,1,9.29,False,False,-4.0,-16.0,-4.0,12.0
2026-04-10,C_screm,C-derivati,GOL,Over 1.5,1.4,53.0,70.13,9,1,-1.82,True,False,-9.0,-81.0,-9.0,72.0
2026-04-10,A+S_o25_s6_conv,A+S,GOL,Goal,1.87,70.0,70.21,1,9,31.29,False,True,0.87,0.87,7.83,6.96
2026-04-10,A+S,A+S,DOPPIA_CHANCE,1X,1.37,59.8,84.17,9,10,15.31,False,True,3.33,29.97,33.3,3.3299999999999983
2026-04-10,A+S,A+S,DOPPIA_CHANCE,X2,1.35,67.7,60.2,9,1,-18.73,True,True,3.15,28.349999999999998,3.15,-25.2
2026-04-10,C,C,SEGNO,1,2.75,47.0,42.86,5,3,17.86,False,False,-5.0,-25.0,-15.0,10.0
2026-04-10,C,C,GOL,Goal,1.45,81.0,61.08,4,1,-11.43,True,True,1.8,7.2,1.8,-5.4
2026-04-10,A+S,A+S,DOPPIA_CHANCE,1X,1.42,78.6,55.69,9,1,-20.93,True,True,3.78,34.019999999999996,3.78,-30.239999999999995
2026-04-10,C_segno_s6_conv,C-derivati,GOL,Over 2.5,2.05,57.0,70.13,1,10,43.77,False,True,1.05,1.05,10.5,9.45
2026-04-10,A+S,A+S,GOL,Over 2.5,1.4,60.4,66.38,7,1,-7.07,True,False,-7.0,-49.0,-7.0,42.0
2026-04-10,C_xdraw,C-derivati,SEGNO,X,3.7,70.0,42.11,7,5,55.81,False,False,-7.0,-49.0,-35.0,14.0
2026-04-10,C_screm,C-derivati,GOL,Over 1.5,1.4,59.0,70.13,2,1,-1.82,True,True,0.8,1.6,0.8,-0.8
2026-04-10,C_gg_ng_add,C-derivati,GOL,NoGoal,2.25,83.0,70.81,9,10,59.32,False,True,11.25,101.25,112.5,11.25
2026-04-10,C,C,SEGNO,2,3.0,42.0,42.86,1,4,28.58,False,False,-1.0,-1.0,-4.0,-3.0
2026-04-10,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.85,72.0,55.0,1,1,1.75,False,False,-1.0,-1.0,-1.0,0.0
2026-04-10,A+S,A+S,GOL,Over 2.5,1.4,57.4,61.32,7,1,-14.15,True,True,2.8,19.599999999999998,2.8,-16.799999999999997
2026-04-10,C,C,SEGNO,1,2.5,49.0,42.86,4,1,7.15,False,True,6.0,24.0,6.0,-18.0
2026-04-10,A+S,A+S,GOL,Over 2.5,1.55,67.5,66.38,5,1,2.89,False,False,-5.0,-25.0,-5.0,20.0
2026-04-10,A+S_dc_s6_conv,A+S,GOL,Goal,1.45,65.0,66.38,1,1,-3.75,True,True,0.45,0.45,0.45,0.0
2026-04-11,A+S_o25_s6_conv,A+S,GOL,Goal,1.65,70.0,70.21,1,6,15.85,False,False,-1.0,-1.0,-6.0,-5.0
2026-04-11,A+S_o25_s6_conv,A+S,GOL,Goal,1.4,70.0,70.21,1,1,-1.71,True,False,-1.0,-1.0,-1.0,0.0
2026-04-11,C,C,SEGNO,1,1.57,49.0,42.86,4,1,-32.71,True,True,2.28,9.12,2.28,-6.84
2026-04-11,A+S,A+S,GOL,Over 2.5,1.45,58.5,61.32,10,1,-11.09,True,False,-10.0,-100.0,-10.0,90.0
2026-04-11,C_goal_conv,C-derivati,GOL,Under 2.5,1.48,70.0,55.0,1,1,-18.6,True,False,-1.0,-1.0,-1.0,0.0
2026-04-11,C_goal_conv,C-derivati,GOL,Under 2.5,1.95,70.0,55.0,1,2,7.25,False,False,-1.0,-1.0,-2.0,-1.0
